[2026-01-18 23:25:19] ALERT: Anomaly detected | Reasons: General anomaly
[2026-01-18 23:25:20] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:21] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:22] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:23] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:24] ALERT: Anomaly detected | Reasons: Root access
[2026-01-18 23:25:55] ALERT: Anomaly detected | Reasons: General anomaly
[2026-01-18 23:25:55] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:56] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:57] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:58] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:25:59] ALERT: Anomaly detected | Reasons: Root access
[2026-01-18 23:26:30] ALERT: Anomaly detected | Reasons: General anomaly
[2026-01-18 23:26:31] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:26:32] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:26:33] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:26:34] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:26:35] ALERT: Anomaly detected | Reasons: Root access
[2026-01-18 23:27:06] ALERT: Anomaly detected | Reasons: General anomaly
[2026-01-18 23:27:07] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:27:08] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:27:09] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:27:09] ALERT: Anomaly detected | Reasons: Failed login
[2026-01-18 23:27:10] ALERT: Anomaly detected | Reasons: Root access
